The Pussy,The Catslab > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/112511007/the-pussy,5.11d,39.7428,-105.4043,The Catslab,Clear Creek Canyon,
Kitty's Back,The Catslab > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/120247845/kittys-back,5.12d,39.7428,-105.4043,The Catslab,Clear Creek Canyon,
Catlong,The Catslab > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/120281126/catlong,5.13-,39.7428,-105.4043,The Catslab,Clear Creek Canyon,
Monkey Wrench,Anarchy Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/105749014/monkey-wrench,5.11c,39.7407,-105.32832,Anarchy Wall,Clear Creek Canyon,
Hazardous Waste,Anarchy Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/105749002/hazardous-waste,5.11d,39.7407,-105.32832,Anarchy Wall,Clear Creek Canyon,
Power Trip,Anarchy Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/105749005/power-trip,5.12a,39.7407,-105.32832,Anarchy Wall,Clear Creek Canyon,
Above All Authority,Anarchy Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/108172447/above-all-authority,5.12a,39.7407,-105.32832,Anarchy Wall,Clear Creek Canyon,
Anarchy in the UK - Left variation start,Anarchy Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/119651555/anarchy-in-the-uk-left-variation-start,5.12a,39.7407,-105.32832,Anarchy Wall,Clear Creek Canyon,
Question Authority,Anarchy Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/105750904/question-authority,5.12a/b,39.7407,-105.32832,Anarchy Wall,Clear Creek Canyon,
Anarchy in the UK,Anarchy Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/105749008/anarchy-in-the-uk,5.12b,39.7407,-105.32832,Anarchy Wall,Clear Creek Canyon,
Anarchy Rules,Anarchy Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/105749011/anarchy-rules,5.12b,39.7407,-105.32832,Anarchy Wall,Clear Creek Canyon,
Anatomic,Anarchy Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/105749017/anatomic,5.12c,39.7407,-105.32832,Anarchy Wall,Clear Creek Canyon,
Presto,Anarchy Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/105750895/presto,5.12c,39.7407,-105.32832,Anarchy Wall,Clear Creek Canyon,
Crackpot,Anarchy Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/105750901/crackpot,5.12c,39.7407,-105.32832,Anarchy Wall,Clear Creek Canyon,
Maestro,Anarchy Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/105750898/maestro,5.12+,39.7407,-105.32832,Anarchy Wall,Clear Creek Canyon,
Matriarch,Anarchy Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/105750892/matriarch,5.12d,39.7407,-105.32832,Anarchy Wall,Clear Creek Canyon,
Mayhem,Anarchy Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/120346785/mayhem,5.12d,39.7407,-105.32832,Anarchy Wall,Clear Creek Canyon,
Anarchitect,Anarchy Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/105750721/anarchitect,5.12d,39.7407,-105.32832,Anarchy Wall,Clear Creek Canyon,
Chaos,Anarchy Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/105750724/chaos,5.13a,39.7407,-105.32832,Anarchy Wall,Clear Creek Canyon,
Anarkhia,Anarchy Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/118847787/anarkhia,5.14b,39.7407,-105.32832,Anarchy Wall,Clear Creek Canyon,
Black Dog,The Dog House > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106119076/black-dog,5.9+,39.7436,-105.40788,The Dog House,Clear Creek Canyon,
Snoopy,The Dog House > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/105819372/snoopy,5.9+,39.7436,-105.40788,The Dog House,Clear Creek Canyon,
Dog Breath,The Dog House > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106118649/dog-breath,5.10,39.7436,-105.40788,The Dog House,Clear Creek Canyon,
Fiddler on the Woof,The Dog House > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/105749170/fiddler-on-the-woof,5.12-,39.7436,-105.40788,The Dog House,Clear Creek Canyon,
Dog Run,The Dog House > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/105824642/dog-run,5.12b,39.7436,-105.40788,The Dog House,Clear Creek Canyon,
The Underdog,The Dog House > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/108501469/the-underdog,5.12b,39.7436,-105.40788,The Dog House,Clear Creek Canyon,
Run Underdog,The Dog House > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/112475622/run-underdog,5.12b,39.7436,-105.40788,The Dog House,Clear Creek Canyon,
Big Dog Run,The Dog House > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/112475589/big-dog-run,5.12b/c,39.7436,-105.40788,The Dog House,Clear Creek Canyon,
Mighty Dog,The Dog House > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/105749962/mighty-dog,5.12c,39.7436,-105.40788,The Dog House,Clear Creek Canyon,
The Runt of the Litter,The Dog House > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/112550183/the-runt-of-the-litter,5.12d,39.7436,-105.40788,The Dog House,Clear Creek Canyon,
Bigger Dog,The Dog House > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/113990575/bigger-dog,5.13b,39.7436,-105.40788,The Dog House,Clear Creek Canyon,
Ruff Life,The Dog House > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/116373481/ruff-life,5.14a,39.7436,-105.40788,The Dog House,Clear Creek Canyon,
Unknown at New River,The New River Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/105757390/unknown-at-new-river,5.9,39.73704,-105.31624,The New River Wall,Clear Creek Canyon,
Beta Test,The New River Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/105751720/beta-test,5.11c,39.73704,-105.31624,The New River Wall,Clear Creek Canyon,
Merlin,The New River Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/105756094/merlin,5.11c,39.73704,-105.31624,The New River Wall,Clear Creek Canyon,
Master Beta,The New River Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/105751723/master-beta,5.12a,39.73704,-105.31624,The New River Wall,Clear Creek Canyon,
Love Your Enemies,The New River Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/107118780/love-your-enemies,5.12a/b,39.73704,-105.31624,The New River Wall,Clear Creek Canyon,
Love Your Inclinations,The New River Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/107591358/love-your-inclinations,5.12b/c,39.73704,-105.31624,The New River Wall,Clear Creek Canyon,
Solicitor,The New River Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/120532753/solicitor,5.12c/d,39.73704,-105.31624,The New River Wall,Clear Creek Canyon,
Dragonslayer,The New River Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106183287/dragonslayer,5.12d,39.73704,-105.31624,The New River Wall,Clear Creek Canyon,
Sonic Youth,The New River Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/105749158/sonic-youth,5.13a,39.73704,-105.31624,The New River Wall,Clear Creek Canyon,
Public Enemy,The New River Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/105764703/public-enemy,5.13c,39.73704,-105.31624,The New River Wall,Clear Creek Canyon,
Sweet Inspirations,The New River Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/107119970/sweet-inspirations,5.13c,39.73704,-105.31624,The New River Wall,Clear Creek Canyon,
Enjoy Your Youth,The New River Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/107141625/enjoy-your-youth,5.13c,39.73704,-105.31624,The New River Wall,Clear Creek Canyon,
Execution,The New River Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/108073772/execution,5.13c/d,39.73704,-105.31624,The New River Wall,Clear Creek Canyon,
Fountain of Youth,The New River Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/105862838/fountain-of-youth,5.13c/d,39.73704,-105.31624,The New River Wall,Clear Creek Canyon,
Crucifixtion,The New River Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/108076337/crucifixtion,5.13d,39.73704,-105.31624,The New River Wall,Clear Creek Canyon,
Public Inclinations,The New River Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/107350324/public-inclinations,5.13d,39.73704,-105.31624,The New River Wall,Clear Creek Canyon,
Public Inclinations DS,The New River Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/107788150/public-inclinations-ds,5.13d,39.73704,-105.31624,The New River Wall,Clear Creek Canyon,
Sweet Inclinations,The New River Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/107186625/sweet-inclinations,5.13d,39.73704,-105.31624,The New River Wall,Clear Creek Canyon,
Public Enemy DS,The New River Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/107627003/public-enemy-ds,5.13d,39.73704,-105.31624,The New River Wall,Clear Creek Canyon,
Public Crucifixion,The New River Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/108089118/public-crucifixion,5.14a,39.73704,-105.31624,The New River Wall,Clear Creek Canyon,
No More Inclinations,The New River Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/107184191/no-more-inclinations,5.14a,39.73704,-105.31624,The New River Wall,Clear Creek Canyon,
Kinky Reggae DS,The New River Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/108143458/kinky-reggae-ds,5.14a,39.73704,-105.31624,The New River Wall,Clear Creek Canyon,
Public Execution,The New River Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/108076388/public-execution,5.14a,39.73704,-105.31624,The New River Wall,Clear Creek Canyon,
Kinky Reggae,The New River Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/107133541/kinky-reggae,5.14a,39.73704,-105.31624,The New River Wall,Clear Creek Canyon,
No More Enemies DS,The New River Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/111906160/no-more-enemies-ds,5.14a,39.73704,-105.31624,The New River Wall,Clear Creek Canyon,
Positive Vibrations,The New River Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/107161713/positive-vibrations,5.14a,39.73704,-105.31624,The New River Wall,Clear Creek Canyon,
Know Your Inclinations,The New River Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/107591350/know-your-inclinations,5.14a,39.73704,-105.31624,The New River Wall,Clear Creek Canyon,
Public Youth,The New River Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/107141600/public-youth,5.14a,39.73704,-105.31624,The New River Wall,Clear Creek Canyon,
Know Your Enemies,The New River Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/107133546/know-your-enemies,5.14-,39.73704,-105.31624,The New River Wall,Clear Creek Canyon,
No More Enemies,The New River Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/107141612/no-more-enemies,5.14-,39.73704,-105.31624,The New River Wall,Clear Creek Canyon,
No More Crucifixions,The New River Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/108179727/no-more-crucifixions,5.14a/b,39.73704,-105.31624,The New River Wall,Clear Creek Canyon,
Sonic Vibrations,The New River Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/107146250/sonic-vibrations,5.14b,39.73704,-105.31624,The New River Wall,Clear Creek Canyon,
Ali Natural,The New River Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/107836429/ali-natural,5.14b,39.73704,-105.31624,The New River Wall,Clear Creek Canyon,
La Mega Positive,The New River Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/108150813/la-mega-positive,5.14b,39.73704,-105.31624,The New River Wall,Clear Creek Canyon,
Good Vibrations,The New River Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/107180893/good-vibrations,5.14b,39.73704,-105.31624,The New River Wall,Clear Creek Canyon,
Air Head,The Highlands aka Highlander > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/105749767/air-head,5.9,39.73821,-105.3164,The Highlands aka Highlander,Clear Creek Canyon,
Resume,The Highlands aka Highlander > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/105753664/resume,5.9,39.73821,-105.3164,The Highlands aka Highlander,Clear Creek Canyon,
Gear Head,The Highlands aka Highlander > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106451195/gear-head,5.9+,39.73821,-105.3164,The Highlands aka Highlander,Clear Creek Canyon,
Learning to Crawl,The Highlands aka Highlander > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/105749464/learning-to-crawl,5.10a,39.73821,-105.3164,The Highlands aka Highlander,Clear Creek Canyon,
Get Insurance,The Highlands aka Highlander > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/105751513/get-insurance,5.10a,39.73821,-105.3164,The Highlands aka Highlander,Clear Creek Canyon,
Lord of the Rings,The Highlands aka Highlander > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/105751519/lord-of-the-rings,5.10a,39.73821,-105.3164,The Highlands aka Highlander,Clear Creek Canyon,
Neo-Quasi Bugaloo,The Highlands aka Highlander > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/105752605/neo-quasi-bugaloo,5.10b,39.73821,-105.3164,The Highlands aka Highlander,Clear Creek Canyon,
Drop Zone,The Highlands aka Highlander > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/105751516/drop-zone,5.10c,39.73821,-105.3164,The Highlands aka Highlander,Clear Creek Canyon,
Highlander,The Highlands aka Highlander > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/105751495/highlander,5.10d,39.73821,-105.3164,The Highlands aka Highlander,Clear Creek Canyon,
Job Review,The Highlands aka Highlander > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/105750298/job-review,5.11a,39.73821,-105.3164,The Highlands aka Highlander,Clear Creek Canyon,
[Redacted],The Highlands aka Highlander > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/105750385/redacted,5.11a,39.73821,-105.3164,The Highlands aka Highlander,Clear Creek Canyon,
Get a Job,The Highlands aka Highlander > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/105751309/get-a-job,5.11b,39.73821,-105.3164,The Highlands aka Highlander,Clear Creek Canyon,
Job Security,The Highlands aka Highlander > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/105753661/job-security,5.11,39.73821,-105.3164,The Highlands aka Highlander,Clear Creek Canyon,
The Outsider,The Highlands aka Highlander > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/105750391/the-outsider,5.11c,39.73821,-105.3164,The Highlands aka Highlander,Clear Creek Canyon,
Burning Chrome,The Highlands aka Highlander > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/105749761/burning-chrome,5.11c/d,39.73821,-105.3164,The Highlands aka Highlander,Clear Creek Canyon,
Wind Machine,The Highlands aka Highlander > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/105751492/wind-machine,5.11c/d,39.73821,-105.3164,The Highlands aka Highlander,Clear Creek Canyon,
Blue Sky Mining,The Highlands aka Highlander > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/105749758/blue-sky-mining,5.11d,39.73821,-105.3164,The Highlands aka Highlander,Clear Creek Canyon,
Stiff Upper Lip,The Highlands aka Highlander > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/105750301/stiff-upper-lip,5.12a,39.73821,-105.3164,The Highlands aka Highlander,Clear Creek Canyon,
Not One Of Us,The Highlands aka Highlander > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/105749860/not-one-of-us,5.12a,39.73821,-105.3164,The Highlands aka Highlander,Clear Creek Canyon,
